timestamp,price
1746856364.388,0.89371
1746856364.908,0.89367
1746856365.409,0.89367
1746856365.915,0.8936
1746856366.188,0.8936
1746856366.41,0.89365
1746856366.911,0.89361
1746856367.389,0.89361
1746856367.911,0.89367
1746856368.411,0.89365
1746856368.91,0.89368
1746856369.19,0.89368
1746856369.412,0.89359
1746856369.911,0.89364
1746856370.39,0.89364
1746856370.913,0.89367
1746856371.413,0.89372
1746856371.915,0.89369
1746856372.192,0.89369
1746856372.415,0.89366
1746856372.916,0.8937
1746856373.391,0.8937
1746856373.915,0.89363
1746856374.414,0.89365
1746856374.916,0.89365
1746856375.19,0.89365
1746856375.416,0.8936
1746856375.916,0.89357
1746856376.391,0.89357
1746856376.917,0.89356
1746856377.418,0.89359
1746856377.917,0.89356
1746856378.192,0.89356
1746856378.417,0.89362
1746856378.918,0.89366
1746856379.394,0.89366
1746856379.918,0.89371
1746856380.42,0.89374
1746856380.915,0.89378
1746856381.194,0.89378
1746856381.419,0.89378
1746856381.937,0.89373
1746856382.394,0.89373
1746856382.922,0.89378
1746856383.422,0.89382
1746856383.922,0.89387
1746856384.195,0.89387
1746856384.422,0.89392
1746856384.923,0.89389
1746856385.396,0.89389
1746856385.939,0.89397
1746856386.424,0.89395
1746856386.926,0.89393
1746856387.197,0.89393
1746856387.425,0.89395
1746856387.925,0.89395
1746856388.397,0.89395
1746856388.925,0.89412
1746856389.425,0.89409
1746856389.942,0.89406
1746856390.198,0.89406
1746856390.442,0.89399
1746856390.926,0.89395
1746856391.4,0.89395
1746856391.929,0.894
1746856392.43,0.89404
1746856392.93,0.89398
1746856393.201,0.89398
1746856393.429,0.89393
1746856393.929,0.89391
1746856394.402,0.89391
1746856394.93,0.89395
1746856395.448,0.89389
1746856395.931,0.89387
1746856396.203,0.89387
1746856396.432,0.89373
1746856396.932,0.89389
1746856397.404,0.89389
1746856397.934,0.89388
1746856398.433,0.89373
1746856398.934,0.89377
1746856399.206,0.89377
1746856399.433,0.89374
1746856399.933,0.89371
1746856400.406,0.89371
1746856400.969,0.89367
1746856401.468,0.89376
1746856401.941,0.89373
1746856402.209,0.89373
1746856402.47,0.89376
1746856402.975,0.89376
1746856403.409,0.89376
1746856403.987,0.89381
1746856404.486,0.89377
1746856404.988,0.89385
1746856405.208,0.89385
1746856405.487,0.89385
1746856405.988,0.89382
1746856406.408,0.89382
1746856406.989,0.89372
1746856407.49,0.89396
1746856407.973,0.89391
1746856408.209,0.89391
1746856408.49,0.89387
1746856408.989,0.89395
1746856409.409,0.89395
1746856409.991,0.89383
1746856410.481,0.89387
1746856411.006,0.89387
1746856411.523,0.89399
1746856412.024,0.89396
1746856412.526,0.894
1746856413.008,0.894
1746856413.525,0.89384
1746856414.026,0.89377
1746856414.525,0.89377
1746856415.025,0.89374
1746856415.527,0.8937
1746856416.009,0.8937
1746856416.526,0.89383
1746856417.027,0.89369
1746856417.529,0.89379
1746856418.028,0.89373
1746856418.527,0.8937
1746856419.01,0.8937
1746856419.527,0.89362
1746856420.028,0.89364
1746856420.531,0.89364
1746856421.029,0.89364
1746856421.529,0.89364
1746856422.01,0.89364
1746856422.532,0.89358
1746856423.032,0.89361
1746856423.532,0.89364
1746856424.033,0.89366
1746856424.532,0.8938
1746856425.01,0.8938
1746856425.533,0.89348
1746856426.035,0.89348
1746856426.534,0.89354
1746856427.066,0.89347
1746856427.529,0.89357
1746856428.011,0.89357
1746856428.536,0.89352
1746856429.035,0.89349
1746856429.535,0.89354
1746856430.035,0.89358
1746856430.536,0.89358
1746856431.011,0.89358
1746856431.538,0.89367
1746856432.039,0.8937
1746856432.54,0.89385
1746856433.04,0.89382
1746856433.54,0.89385
1746856434.015,0.89385
1746856434.541,0.89386
1746856435.04,0.8939
1746856435.542,0.89392
1746856436.041,0.89395
1746856436.541,0.89395
1746856437.015,0.89395
1746856437.543,0.89447
1746856438.042,0.89444
1746856438.546,0.89441
1746856439.042,0.89456
1746856439.542,0.89456
1746856440.016,0.89456
1746856440.545,0.89458
1746856441.044,0.89453
1746856441.545,0.89453
1746856442.047,0.89451
1746856442.548,0.89449
1746856443.018,0.89449
1746856443.547,0.8945
1746856444.046,0.89453
1746856444.547,0.89455
1746856445.047,0.89461
1746856445.549,0.89466
1746856446.018,0.89466
1746856446.55,0.89465
1746856447.051,0.89457
1746856447.55,0.8946
1746856448.051,0.89463
1746856448.551,0.89465
1746856449.019,0.89465
1746856449.55,0.89462
1746856450.051,0.89434
1746856450.551,0.89421
1746856451.051,0.89419
1746856451.552,0.89425
1746856452.02,0.89425
1746856452.555,0.89423
1746856453.054,0.8942
1746856453.555,0.89422
1746856454.054,0.89419
1746856454.572,0.89415
1746856455.022,0.89415
1746856455.558,0.89406
1746856456.058,0.89409
1746856456.557,0.89415
1746856457.059,0.89418
1746856457.575,0.89421
1746856458.023,0.89421
1746856458.574,0.89428
1746856459.075,0.89424
1746856459.575,0.89429
1746856460.078,0.89429
1746856460.577,0.89432
1746856461.023,0.89432
1746856461.61,0.8943
1746856462.063,0.8943
1746856462.566,0.89437
1746856463.081,0.89434
1746856463.566,0.89434
1746856464.023,0.89434
1746856464.582,0.8943
1746856465.066,0.8943
1746856465.584,0.89433
1746856466.068,0.89446
1746856466.568,0.89442
1746856467.026,0.89442
1746856467.568,0.89447
1746856468.068,0.89447
1746856468.569,0.89454
1746856469.069,0.89458
1746856469.568,0.89458
1746856470.027,0.89458
1746856470.586,0.89454
1746856471.069,0.8945
1746856471.573,0.89447
1746856472.072,0.89443
1746856472.588,0.8944
1746856473.029,0.8944
1746856473.572,0.89428
1746856474.073,0.89407
1746856474.572,0.89411
1746856475.073,0.89411
1746856475.59,0.89411
1746856476.029,0.89411
1746856476.574,0.8941
1746856477.091,0.89405
1746856477.591,0.89411
1746856478.076,0.89408
1746856478.592,0.8941
1746856479.033,0.8941
1746856479.592,0.89416
1746856480.091,0.89416
1746856480.578,0.89421
1746856481.094,0.89425
1746856481.594,0.89433
1746856482.034,0.89433
1746856482.57,0.89438
1746856483.127,0.8943
1746856483.585,0.89422
1746856484.127,0.8942
1746856484.627,0.89425
1746856485.036,0.89425
1746856485.629,0.89416
1746856486.129,0.89416
1746856486.629,0.89408
1746856487.115,0.89398
1746856487.664,0.89392
1746856488.037,0.89392
1746856488.677,0.89384
1746856489.177,0.89378
1746856489.677,0.89375
1746856490.179,0.89375
1746856490.663,0.89379
1746856491.035,0.89379
1746856491.679,0.89385
1746856492.166,0.89387
1746856492.698,0.89391
1746856493.198,0.89398
1746856493.701,0.89395
1746856494.035,0.89395
1746856494.699,0.89396
1746856495.201,0.89388
1746856495.702,0.89368
1746856496.201,0.89366
1746856496.701,0.89368
1746856497.035,0.89368
1746856497.701,0.89366
1746856498.201,0.8937
1746856498.701,0.89361
1746856499.2,0.89352
1746856499.701,0.89355
1746856500.036,0.89355
1746856500.704,0.89349
1746856501.233,0.89347
1746856501.937,0.8934
1746856502.205,0.89343
1746856502.72,0.89341
1746856503.037,0.89341
1746856503.705,0.89328
1746856504.235,0.89325
1746856504.705,0.89322
1746856505.208,0.89317
1746856505.707,0.89319
1746856506.039,0.89319
1746856506.709,0.89321
1746856507.214,0.89312
1746856507.709,0.89315
1746856508.239,0.89312
1746856508.709,0.89315
1746856509.041,0.89315
1746856509.708,0.89318
1746856510.193,0.8932
1746856510.71,0.89325
1746856511.211,0.89323
1746856511.712,0.89318
1746856512.042,0.89318
1746856512.714,0.89299
1746856513.227,0.89306
1746856513.713,0.89306
1746856514.227,0.89306
1746856514.713,0.89303
1746856515.043,0.89303
1746856515.716,0.89309
1746856516.216,0.89307
1746856516.715,0.89304
1746856517.218,0.89304
1746856517.716,0.89307
1746856518.045,0.89307
1746856518.717,0.89309
1746856519.218,0.89305
1746856519.717,0.89302
1746856520.22,0.89306
1746856520.719,0.89302
1746856521.047,0.89302
1746856521.721,0.89295
1746856522.223,0.89298
1746856522.723,0.89298
1746856523.222,0.89312
1746856523.723,0.89316
1746856524.048,0.89316
1746856524.723,0.89316
1746856525.226,0.89312
1746856525.726,0.89312
1746856526.226,0.89317
1746856526.728,0.89313
1746856527.051,0.89313
1746856527.733,0.89319
1746856528.21,0.89322
1746856528.725,0.89334
1746856529.226,0.89334
1746856529.725,0.89337
1746856530.051,0.89337
1746856530.742,0.89329
1746856531.243,0.89324
1746856531.743,0.89321
1746856532.234,0.89324
1746856532.746,0.89329
1746856533.053,0.89329
1746856533.26,0.8932
1746856533.76,0.89324
1746856534.253,0.89324
1746856534.759,0.8933
1746856535.235,0.89332
1746856535.747,0.89329
1746856536.054,0.89329
1746856536.261,0.89326
1746856536.747,0.89336
1746856537.255,0.89336
1746856537.748,0.89342
1746856538.248,0.89342
1746856538.751,0.89346
1746856539.056,0.89346
1746856539.778,0.89367
1746856540.256,0.89367
1746856540.781,0.89381
1746856541.28,0.89378
1746856541.765,0.89369
1746856542.056,0.89369
1746856542.283,0.89365
1746856542.766,0.8937
1746856543.257,0.8937
1746856543.768,0.89371
1746856544.266,0.89373
1746856544.766,0.89369
1746856545.057,0.89369
1746856545.269,0.89371
1746856545.769,0.89358
1746856546.258,0.89358
1746856546.771,0.89368
1746856547.269,0.89366
1746856547.769,0.8937
1746856548.059,0.8937
1746856548.269,0.89372
1746856548.769,0.89369
1746856549.259,0.89369
1746856549.77,0.89337
1746856550.243,0.89333
1746856550.787,0.89336
1746856551.06,0.89336
1746856551.287,0.89348
1746856551.788,0.89344
1746856552.261,0.89344
1746856552.79,0.89351
1746856553.29,0.89354
1746856553.805,0.89369
1746856554.062,0.89369
1746856554.306,0.89373
1746856554.806,0.89377
1746856555.262,0.89377
1746856555.807,0.89377
1746856556.292,0.8938
1746856556.808,0.89384
1746856557.065,0.89384
1746856557.309,0.89387
1746856557.809,0.89391
1746856558.266,0.89391
1746856558.793,0.8938
1746856559.309,0.89366
1746856559.826,0.89366
1746856560.067,0.89366
1746856560.326,0.89369
1746856560.827,0.89366
1746856561.267,0.89366
1746856561.828,0.89363
1746856562.329,0.89359
1746856562.829,0.89359
1746856563.067,0.89359
1746856563.328,0.89362
1746856563.828,0.89358
1746856564.267,0.89358
1746856564.827,0.89346
1746856565.331,0.8935
1746856565.845,0.89353
1746856566.068,0.89353
1746856566.33,0.89355
1746856566.831,0.89351
1746856567.266,0.89351
1746856567.83,0.89356
1746856568.331,0.89354
1746856568.832,0.89357
1746856569.068,0.89357
1746856569.332,0.89352
1746856569.831,0.89371
1746856570.268,0.89371
1746856570.834,0.8938
1746856571.334,0.89371
1746856571.836,0.89371
1746856572.069,0.89371
1746856572.337,0.89367
1746856572.836,0.8937
1746856573.268,0.8937
1746856573.837,0.89363
1746856574.311,0.89371
1746856574.852,0.89367
1746856575.07,0.89367
1746856575.354,0.89372
1746856575.854,0.8937
1746856576.27,0.8937
1746856576.855,0.89379
1746856577.34,0.89395
1746856577.856,0.89401
1746856578.071,0.89401
1746856578.356,0.89404
1746856578.856,0.89402
1746856579.27,0.89402
1746856579.857,0.89415
1746856580.36,0.89419
1746856580.858,0.89416
1746856581.07,0.89416
1746856581.36,0.89411
1746856581.861,0.89415
1746856582.27,0.89415
1746856582.863,0.8942
1746856583.362,0.89417
1746856583.862,0.8942
1746856584.071,0.8942
1746856584.347,0.89423
1746856584.863,0.89428
1746856585.273,0.89428
1746856585.864,0.89436
1746856586.364,0.89436
1746856586.865,0.89433
1746856587.073,0.89433
1746856587.366,0.89435
1746856587.848,0.89439
1746856588.272,0.89439
1746856588.867,0.89444
1746856589.339,0.89446
1746856589.882,0.89459
1746856590.369,0.89451
1746856590.867,0.89451
1746856591.274,0.89451
1746856591.87,0.8946
1746856592.385,0.89434
1746856592.87,0.89434
1746856593.075,0.89434
1746856593.387,0.89444
1746856593.886,0.89447
1746856594.277,0.89447
1746856594.886,0.89435
1746856595.368,0.89439
1746856595.887,0.89443
1746856596.372,0.8944
1746856596.889,0.89428
1746856597.278,0.89428
1746856597.89,0.89421
1746856598.39,0.89417
1746856598.889,0.89413
1746856599.388,0.89405
1746856599.888,0.89408
1746856600.28,0.89408
1746856600.89,0.89403
1746856601.391,0.894
1746856601.891,0.89391
1746856602.393,0.89393
1746856602.894,0.89398
1746856603.282,0.89398
1746856603.894,0.89406
1746856604.378,0.89402
1746856604.871,0.89399
1746856605.081,0.89399
1746856605.379,0.89401
1746856605.882,0.89398
1746856606.28,0.89398
1746856606.857,0.89402
1746856607.397,0.89406
1746856607.896,0.89411
1746856608.397,0.89411
1746856608.897,0.89415
1746856609.281,0.89415
1746856609.912,0.89415
1746856610.414,0.89415
1746856610.915,0.89412
1746856611.398,0.89409
1746856611.916,0.89405
1746856612.282,0.89405
1746856612.9,0.89374
1746856613.401,0.89368
1746856613.9,0.89357
1746856614.4,0.89353
1746856614.917,0.89348
1746856615.282,0.89348
1746856615.902,0.89358
1746856616.402,0.89361
1746856616.903,0.89358
1746856617.404,0.8936
1746856617.903,0.89364
1746856618.282,0.89364
1746856618.903,0.89375
1746856619.404,0.89371
1746856619.92,0.89375
1746856620.421,0.89369
1746856620.894,0.89392
1746856621.284,0.89392
1746856621.938,0.89397
1746856622.441,0.89393
1746856622.94,0.89393
1746856623.455,0.89389
1746856623.94,0.89385
1746856624.286,0.89385
1746856624.942,0.89375
1746856625.457,0.89372
1746856625.958,0.89369
1746856626.442,0.89365
1746856626.943,0.89368
1746856627.287,0.89368
1746856627.943,0.89364
1746856628.458,0.89359
1746856628.943,0.89355
1746856629.443,0.89363
1746856629.939,0.89368
1746856630.288,0.89368
1746856630.929,0.89351
1746856631.445,0.89348
1746856631.946,0.89345
1746856632.447,0.89345
1746856632.947,0.89348
1746856633.289,0.89348
1746856633.948,0.89342
1746856634.447,0.89345
1746856634.949,0.89315
1746856635.449,0.89318
1746856635.95,0.89322
1746856636.292,0.89322
1746856636.95,0.8932
1746856637.451,0.8932
1746856637.951,0.89316
1746856638.452,0.89313
1746856638.951,0.89316
1746856639.293,0.89316
1746856639.951,0.89307
1746856640.455,0.89298
1746856640.931,0.89293
1746856641.454,0.89293
1746856641.955,0.89291
1746856642.294,0.89291
1746856642.957,0.89302
1746856643.457,0.89294
1746856643.957,0.89294
1746856644.458,0.89292
1746856644.974,0.89292
1746856645.295,0.89292
1746856645.959,0.89273
1746856646.459,0.89276
1746856646.96,0.89276
1746856647.461,0.89279
1746856647.961,0.89275
1746856648.297,0.89275
1746856648.975,0.89284
1746856649.475,0.89281
1746856649.977,0.89289
1746856650.477,0.89286
1746856650.978,0.89284
1746856651.298,0.89284
1746856651.978,0.89272
1746856652.495,0.89268
1746856652.98,0.89265
1746856653.48,0.89268
1746856653.98,0.89272
1746856654.3,0.89272
1746856654.981,0.89273
1746856655.482,0.89282
1746856655.983,0.89286
1746856656.483,0.89284
1746856656.983,0.89289
1746856657.302,0.89289
1746856657.956,0.8929
1746856658.499,0.89301
1746856658.998,0.89299
1746856659.498,0.89305
1746856660.0,0.89313
1746856660.501,0.8931
1746856661.0,0.89314
1746856661.515,0.89321
1746856662.017,0.89324
1746856662.519,0.8933
1746856663.018,0.89327
1746856663.52,0.89338
1746856664.019,0.89333
1746856664.503,0.89335
1746856665.005,0.8933
1746856665.502,0.89324
1746856666.005,0.89321
1746856666.505,0.89315
1746856667.022,0.89311
1746856667.506,0.89311
1746856667.996,0.89306
1746856668.522,0.89303
1746856669.022,0.89307
1746856669.523,0.89296
1746856670.022,0.89308
1746856670.54,0.89312
1746856671.024,0.89312
1746856671.525,0.89317
1746856672.024,0.89321
1746856672.526,0.89303
1746856673.042,0.893
1746856673.542,0.89298
1746856674.042,0.89316
1746856674.542,0.89314
1746856675.044,0.8931
1746856675.545,0.89307
1746856676.045,0.89313
1746856676.544,0.8931
1746856677.045,0.89313
1746856677.545,0.89308
1746856678.029,0.89303
1746856678.545,0.89299
1746856679.045,0.89302
1746856679.546,0.89298
1746856680.046,0.89288
1746856680.548,0.8929
1746856681.032,0.8929
1746856681.531,0.89294
1746856682.048,0.89288
1746856682.555,0.89288
1746856683.035,0.89296
1746856683.534,0.89304
1746856684.051,0.89308
1746856684.534,0.89311
1746856685.036,0.89309
1746856685.538,0.89309
1746856686.036,0.89305
1746856686.536,0.89302
1746856687.037,0.89305
1746856687.537,0.89308
1746856688.04,0.89304
1746856688.554,0.89308
1746856689.07,0.89313
1746856689.568,0.89308
1746856690.039,0.89308
1746856690.555,0.893
1746856691.04,0.89295
1746856691.539,0.89292
1746856692.04,0.89304
1746856692.558,0.89307
1746856693.042,0.89311
1746856693.547,0.89314
1746856694.057,0.89317
1746856694.558,0.89326
1746856695.045,0.89323
1746856695.545,0.89331
1746856696.044,0.89329
1746856696.544,0.89329
1746856697.046,0.89323
1746856697.546,0.89326
1746856698.045,0.89324
1746856698.546,0.89327
1746856699.051,0.89336
1746856699.545,0.89331
1746856700.047,0.89328
1746856700.548,0.89321
1746856701.048,0.89324
1746856701.55,0.89318
1746856702.05,0.89329
1746856702.552,0.89324
1746856703.04,0.89321
1746856703.568,0.89324
1746856704.068,0.8932
1746856704.568,0.89314
1746856705.084,0.8931
1746856705.584,0.89298
1746856706.069,0.89295
1746856706.584,0.8929
1746856707.07,0.89288
1746856707.587,0.89291
1746856708.071,0.89296
1746856708.571,0.89293
1746856709.071,0.89289
1746856709.57,0.89292
1746856710.072,0.89296
1746856710.572,0.89299
1746856711.076,0.89299
1746856711.587,0.89301
1746856712.089,0.89301
1746856712.59,0.89296
1746856713.09,0.89294
1746856713.607,0.89297
1746856714.107,0.8928
1746856714.607,0.89283
1746856715.091,0.8928
1746856715.608,0.89277
1746856716.109,0.89279
1746856716.608,0.89298
1746856717.109,0.89294
1746856717.609,0.8929
1746856718.109,0.8929
1746856718.593,0.89285
1746856719.11,0.89278
1746856719.609,0.89271
1746856720.111,0.89275
1746856720.612,0.89278
1746856721.11,0.89273
1746856721.612,0.8925
1746856722.088,0.8925
1746856722.615,0.89247
1746856723.114,0.89252
1746856723.629,0.89258
1746856724.13,0.89256
1746856724.629,0.89258
1746856725.125,0.89258
1746856725.616,0.89243
1746856726.131,0.89237
1746856726.631,0.89237
1746856727.116,0.89234
1746856727.632,0.8923
1746856728.116,0.89233
1746856728.633,0.89236
1746856729.132,0.89232
1746856729.633,0.89232
1746856730.133,0.89235
1746856730.635,0.89233
1746856731.119,0.89236
1746856731.634,0.89233
1746856732.12,0.89236
1746856732.637,0.89232
1746856733.137,0.89229
1746856733.636,0.89232
1746856734.108,0.89232
1746856734.636,0.89239
1746856735.153,0.89232
1746856735.638,0.89239
1746856736.154,0.89236
1746856736.654,0.89238
1746856737.127,0.89238
1746856737.654,0.89237
1746856738.155,0.8924
1746856738.636,0.89233
1746856739.171,0.89229
1746856739.67,0.89232
1746856740.128,0.89232
1746856740.656,0.89244
1746856741.157,0.89237
1746856741.656,0.89241
1746856742.16,0.89234
1746856742.661,0.89239
1746856743.127,0.89239
1746856743.659,0.89244
1746856744.159,0.89254
1746856744.644,0.89261
1746856745.161,0.89261
1746856745.64,0.89254
1746856746.128,0.89254
1746856746.661,0.89251
1746856747.162,0.89247
1746856747.663,0.8925
1746856748.164,0.89247
1746856748.663,0.89241
1746856749.129,0.89241
1746856749.662,0.89256
1746856750.165,0.8926
1746856750.664,0.89256
1746856751.164,0.89252
1746856751.665,0.89249
1746856752.13,0.89249
1746856752.651,0.89242
1746856753.168,0.8925
1746856753.651,0.89255
1746856754.167,0.89259
1746856754.668,0.89255
1746856755.133,0.89255
1746856755.654,0.89254
1746856756.153,0.89257
1746856756.653,0.89271
1746856757.155,0.89279
1746856757.655,0.89281
1746856758.133,0.89281
1746856758.655,0.89283
1746856759.156,0.89287
1746856759.655,0.89282
1746856760.132,0.89279
1746856760.659,0.89276
1746856761.132,0.89276
1746856761.658,0.89276
1746856762.146,0.89276
1746856762.621,0.89274
1746856763.162,0.89274
1746856763.661,0.89267
1746856764.134,0.89267
1746856764.661,0.89268
1746856765.146,0.89264
1746856765.677,0.89278
1746856766.163,0.89281
1746856766.662,0.89288
1746856767.134,0.89288
1746856767.664,0.89285
1746856768.147,0.89289
1746856768.663,0.8931
1746856769.163,0.89303
1746856769.664,0.89298
1746856770.135,0.89298
1746856770.639,0.89292
1746856771.18,0.89295
1746856771.681,0.89291
1746856772.182,0.893
1746856772.682,0.89302
1746856773.136,0.89302
1746856773.682,0.89309
1746856774.183,0.89306
1746856774.682,0.89306
1746856775.183,0.8931
1746856775.684,0.89307
1746856776.136,0.89307
1746856776.685,0.89316
1746856777.187,0.8932
1746856777.685,0.89323
1746856778.186,0.89329
1746856778.689,0.89332
1746856779.136,0.89332
1746856779.685,0.8932
1746856780.187,0.89317
1746856780.671,0.89322
1746856781.171,0.89317
1746856781.671,0.89317
1746856782.139,0.89317
1746856782.675,0.89317
1746856783.175,0.89314
1746856783.69,0.89317
1746856784.19,0.89313
1746856784.69,0.89309
1746856785.139,0.89309
1746856785.692,0.89309
1746856786.176,0.8932
1746856786.676,0.89317
1746856787.178,0.89322
1746856787.678,0.8932
1746856788.141,0.8932
1746856788.699,0.89322
1746856789.178,0.89319
1746856789.693,0.89316
1746856790.179,0.89316
1746856790.695,0.89313
1746856791.142,0.89313
1746856791.695,0.8931
1746856792.182,0.89307
1746856792.683,0.89301
1746856793.184,0.89298
1746856793.684,0.89294
1746856794.143,0.89294
1746856794.683,0.89296
1746856795.201,0.893
1746856795.701,0.893
1746856796.187,0.89296
1746856796.702,0.89292
1746856797.144,0.89292
1746856797.687,0.89293
1746856798.2,0.89291
1746856798.687,0.89291
1746856799.202,0.89288
1746856799.703,0.89285
1746856800.143,0.89285
1746856800.704,0.89286
1746856801.205,0.89292
1746856801.704,0.89289
1746856802.207,0.89293
1746856802.707,0.8929
1746856803.146,0.8929
1746856803.697,0.89294
1746856804.237,0.89296
1746856804.738,0.89296
1746856805.238,0.89305
1746856805.738,0.89316
1746856806.147,0.89316
1746856806.738,0.8931
1746856807.287,0.89313
1746856807.74,0.89313
1746856808.24,0.89313
1746856808.74,0.89316
1746856809.148,0.89316
1746856809.741,0.89321
1746856810.272,0.89318
1746856810.758,0.89315
1746856811.26,0.8932
1746856811.758,0.89316
1746856812.151,0.89316
1746856812.807,0.89317
1746856813.292,0.89314
1746856813.744,0.8931
1746856814.275,0.89307
1746856814.76,0.89312
1746856815.15,0.89312
1746856815.734,0.89306
1746856816.294,0.89304
1746856816.793,0.89308
1746856817.295,0.89308
1746856817.779,0.89304
1746856818.15,0.89304
1746856818.794,0.89306
1746856819.311,0.89303
1746856819.795,0.89299
1746856820.296,0.89302
1746856820.797,0.89302
1746856821.152,0.89302
1746856821.797,0.89308
1746856822.299,0.893
1746856822.799,0.89308
1746856823.3,0.8931
1746856823.8,0.89316
1746856824.152,0.89316
1746856824.799,0.8931
1746856825.316,0.89307
1746856825.818,0.89307
1746856826.316,0.8931
1746856826.817,0.89313
1746856827.153,0.89313
1746856827.834,0.89316
1746856828.319,0.8929
1746856828.834,0.89296
1746856829.335,0.89292
1746856829.835,0.89295
1746856830.153,0.89295
1746856830.836,0.89296
1746856831.338,0.89296
1746856831.837,0.89288
1746856832.339,0.89285
1746856832.856,0.89292
1746856833.154,0.89292
1746856833.871,0.89298
1746856834.354,0.89298
1746856834.854,0.89304
1746856835.386,0.89297
1746856835.84,0.89294
1746856836.156,0.89294
1746856836.357,0.89292
1746856836.856,0.89295
1746856837.342,0.89291
1746856837.843,0.89296
1746856838.342,0.89302
1746856838.842,0.89297
1746856839.154,0.89297
1746856839.858,0.89299
1746856840.343,0.89297
1746856840.844,0.893
1746856841.359,0.89303
1746856841.859,0.89303
1746856842.156,0.89303
1746856842.362,0.89306
1746856842.879,0.89303
1746856843.356,0.89303
1746856843.88,0.89296
1746856844.378,0.893
1746856844.893,0.89303
1746856845.156,0.89303
1746856845.379,0.89297
1746856845.881,0.893
1746856846.356,0.893
1746856846.881,0.89304
1746856847.381,0.89304
1746856847.896,0.89304
1746856848.156,0.89304
1746856848.397,0.893
1746856848.896,0.89295
1746856849.357,0.89295
1746856849.896,0.89292
1746856850.397,0.89286
1746856850.898,0.89286
1746856851.157,0.89286
1746856851.398,0.8928
1746856851.899,0.89267
1746856852.358,0.89267
1746856852.902,0.89265
1746856853.402,0.89271
1746856853.901,0.89267
1746856854.157,0.89267
1746856854.432,0.89262
1746856854.902,0.89264
1746856855.359,0.89264
1746856855.903,0.89273
1746856856.404,0.89275
1746856856.903,0.89275
1746856857.159,0.89275
1746856857.42,0.89272
1746856857.943,0.89285
1746856858.359,0.89285
1746856858.935,0.89288
1746856859.436,0.89292
1746856859.936,0.89294
1746856860.158,0.89294
1746856860.437,0.89294
