BUY,1746920750.4780009,0.8848816289770604
SELL,1746920786.5519996,0.8845760348308086
BUY,1746920819.0999992,0.8841681321430206
SELL,1746920860.5439994,0.88482265691638
BUY,1746920890.752,0.8846462648677826
BUY,1746920945.6370006,0.884439519213438
SELL,1746921066.1200004,0.8856466062235833
BUY,1746921099.5889997,0.8859931596684456
SELL,1746921151.4879997,0.8865475916135311
BUY,1746921189.3149996,0.8864244631844759
SELL,1746921232.8949997,0.8856082227396965
BUY,1746921263.895001,0.8861522585171461
SELL,1746921323.6840007,0.8869381222891808
BUY,1746921357.0389988,0.8867756466883421
SELL,1746921508.2919998,0.8864256011563539
BUY,1746921541.6169999,0.8866726115363837
SELL,1746921562.8489997,0.8869297540950776
BUY,1746921598.542,0.887544561343193
SELL,1746921629.6610007,0.8879364645051956
BUY,1746921666.1479995,0.8886003634500503
SELL,1746921696.715,0.8883241540956497
BUY,1746921734.3039997,0.8881918225753308
SELL,1746921766.5200002,0.8885775373744965
BUY,1746921799.8790002,0.8878333338814974
SELL,1746921832.506,0.8863999096471071
BUY,1746921867.0730004,0.8866314555275441
SELL,1746921897.7050009,0.8866755935865641
BUY,1746921930.9019997,0.8879505046176911
SELL,1746921961.35,0.8879486893731355
BUY,1746921990.4749997,0.8877545267659426
SELL,1746922023.835,0.8876072946059704
BUY,1746922054.0149996,0.8877005262839794
SELL,1746922084.549,0.8869999783653021
BUY,1746922115.1289997,0.8871367823201418
SELL,1746922145.7110002,0.8873350329118967
BUY,1746922177.8659997,0.8870873894709349
SELL,1746922207.5839999,0.8874420599359274
BUY,1746922238.2879999,0.8871072777080536
SELL,1746922268.7159996,0.886790644081235
BUY,1746922301.3510003,0.8872607860136033
SELL,1746922333.3439996,0.888322631033063
BUY,1746922365.0049994,0.8887149064707757
SELL,1746922395.503,0.8891313759851456
BUY,1746922432.5070004,0.8894991036522388
SELL,1746922463.146999,0.8897335559743643
BUY,1746922498.5149999,0.8900465052890778
SELL,1746922530.5920007,0.8902122679370642
BUY,1746922561.1119998,0.8904843271541596
SELL,1746922591.714,0.891198265464902
BUY,1746922627.376,0.891404829787016
SELL,1746922658.893,0.8909418238866329
BUY,1746922689.0340009,0.8906928278225661
SELL,1746922721.5669994,0.8897611261624098
BUY,1746922751.984001,0.8899007583874464
SELL,1746922782.5249996,0.8894406031835079
BUY,1746922813.2849998,0.8893154717701673
SELL,1746922843.7309997,0.8896645901370048
BUY,1746922878.613,0.8900646013486385
SELL,1746922908.8480005,0.8906428717541695
BUY,1746922953.8439996,0.890565731869936
SELL,1746922984.5669997,0.8891587866264582
BUY,1746923020.5530005,0.889035927953124
SELL,1746923052.4329994,0.8887552256602049
BUY,1746923085.4930007,0.8891280735599995
SELL,1746923116.2120006,0.8896367963272334
BUY,1746923156.795,0.8891742645817995
SELL,1746923188.1230004,0.8892333449292184
BUY,1746923220.6350007,0.8895770188438893
SELL,1746923252.3150005,0.8892690987753868
BUY,1746923289.5740008,0.8901584699320794
SELL,1746923322.9870002,0.8900773939210177
BUY,1746923353.9410002,0.889819558711648
SELL,1746923384.6210005,0.8891924836653471
BUY,1746923419.5010006,0.889015333609581
BUY,1746923459.6889994,0.8885895533579589
SELL,1746923499.9970005,0.8880990419852733
BUY,1746923537.8220003,0.8884231147187949
SELL,1746923589.794001,0.8885933305788041
BUY,1746923629.4890003,0.8883596131968499
SELL,1746923717.166999,0.8879749581980706
BUY,1746923755.6769996,0.8882891473639012
SELL,1746923891.3989992,0.886463785367012
BUY,1746923921.6989994,0.8860957014429569
SELL,1746923971.016,0.8865154535192251
BUY,1746924008.2290006,0.8866619065272808
SELL,1746924094.63,0.8867527591007948
BUY,1746924133.0869994,0.8878304562735557
SELL,1746924191.9029996,0.8887308464068174
BUY,1746924227.4770005,0.8888222493845225
SELL,1746924633.582,0.8893177310544252
BUY,1746924668.7379997,0.8900732687729598
SELL,1746924996.035999,0.8889232604074478
BUY,1746925029.9189997,0.8893855025339127
SELL,1746925127.5899997,0.8878217138814927
BUY,1746925159.2899992,0.8882410302478075
SELL,1746925245.7539992,0.8878322074431181
BUY,1746925287.5930007,0.8872769585418702
SELL,1746925404.157,0.8885624605286122
BUY,1746925438.925001,0.8892429920601845
SELL,1746925532.3089993,0.8896157989519835
BUY,1746925564.9369998,0.889762160332799
SELL,1746925597.6560001,0.8894360698777437
BUY,1746925627.4529998,0.8894659723955393
SELL,1746925691.4629989,0.8888064574617147
BUY,1746925723.2480001,0.8889274047780037
BUY,1746925774.8230004,0.8883600585180521
SELL,1746925811.202001,0.889146219598055
BUY,1746925845.66,0.8896288830655813
SELL,1746926168.3569999,0.8895710457730294
BUY,1746926207.43,0.8893955328333378
BUY,1746926241.9749997,0.8887829899954796
BUY,1746926359.070001,0.8894394902008772
BUY,1746926486.7409995,0.8881774300503731
SELL,1746926599.5260003,0.888358425887227
BUY,1746926639.2430003,0.8885398779380321
SELL,1746926680.3400004,0.88914766577065
BUY,1746926704.3209994,0.889779816197157
BUY,1746927011.5210001,0.8882843821066618
BUY,1746927035.7179997,0.8880898792612553
BUY,1746927081.6790004,0.8879798605757951
BUY,1746927097.5089993,0.8885604850965738
BUY,1746927106.6940007,0.8884446336644888
BUY,1746927117.4529998,0.8888423663693666
BUY,1746927129.316,0.8888470438438654
BUY,1746927133.8970003,0.8889510253834725
BUY,1746927159.2279997,0.8890004387366772
BUY,1746927165.4060004,0.8891542795914412
BUY,1746927176.0470002,0.8893294625449181
BUY,1746927200.1420002,0.8898798654544354
BUY,1746927218.4810011,0.8896032376903296
BUY,1746927225.1049998,0.8893659109640122
BUY,1746927238.129001,0.8892632506507635
BUY,1746927246.2949998,0.8891592024731636
BUY,1746927253.078999,0.8889440649169683
BUY,1746927279.3689997,0.8889203084725141
SELL,1746927307.3259993,0.888928690122366
BUY,1746927335.3070002,0.889761115269661
BUY,1746927352.910999,0.8898653505462408
BUY,1746927361.1610003,0.889676879079938
BUY,1746927378.84,0.889593818025589
BUY,1746927385.3519995,0.8894097254443168
BUY,1746927401.4670007,0.8898549703973532
BUY,1746927413.369,0.8908139020073415
BUY,1746927418.8550003,0.891000510172844
BUY,1746927427.3300004,0.8907561742830277
SELL,1746927437.5369997,0.8910356963145734
BUY,1746927457.644001,0.8913241081106663
BUY,1746927474.330999,0.8910223635900021
BUY,1746927478.5609994,0.8904056917595864
BUY,1746927484.9919996,0.8904867696928979
BUY,1746927497.0049996,0.8906085941958428
SELL,1746927506.019,0.8906798808294535
BUY,1746927515.6190007,0.8910163712966442
BUY,1746927526.1519997,0.8908453551399708
BUY,1746927541.1560004,0.8903767490851879
BUY,1746927548.4119992,0.8902172959017753
BUY,1746927566.407,0.8901670534181595
BUY,1746927578.549,0.8903435300457477
BUY,1746927587.5649993,0.890435752542615
BUY,1746927604.0449998,0.891144897403121
BUY,1746927633.027,0.890395308406949
BUY,1746927645.1929996,0.8900652004498244
BUY,1746927651.293001,0.8904282525646687
BUY,1746927672.6519997,0.8902520950305463
BUY,1746927678.8629997,0.890015353949666
BUY,1746927693.729,0.8905013659763337
BUY,1746927710.403999,0.8909915089178085
BUY,1746927716.3800004,0.8910784509944916
BUY,1746927733.4799995,0.8905503026115894
BUY,1746927748.0219996,0.8903291746842862
BUY,1746927770.551,0.8902875528502464
BUY,1746927792.0610003,0.890092620061636
BUY,1746927801.0839992,0.8901371630746127
BUY,1746927808.1859994,0.8902749723660947
BUY,1746927814.589001,0.8904026405084133
BUY,1746927827.609,0.8905258900392056
SELL,1746927879.6949992,0.8909336043465138
BUY,1746927890.605001,0.8908858671951294
BUY,1746927902.6370003,0.8912764491307735
BUY,1746927908.711,0.8909144318270683
BUY,1746927916.2760003,0.8909382254350185
BUY,1746927924.077999,0.8910592028665543
BUY,1746927928.0389988,0.8912414654660226
BUY,1746927936.8310003,0.8917851968872548
BUY,1746927960.043,0.89154373988688
BUY,1746927964.03,0.891648757519126
BUY,1746927970.5240002,0.8910242012608052
BUY,1746927978.3090007,0.8910744168329239
BUY,1746927987.9990005,0.8910735607910156
BUY,1746927999.9039993,0.8914730453062057
BUY,1746928005.904,0.8911452722418308
BUY,1746928011.400999,0.8915200455951691
BUY,1746928020.9060001,0.8917494699525833
BUY,1746928041.8449998,0.891865605236888
BUY,1746928048.4549992,0.8920543336439133
BUY,1746928064.4759996,0.8922221883404255
BUY,1746928070.964,0.89247783218503
BUY,1746928078.0060005,0.8925932107436657
BUY,1746928084.5049996,0.8927408254313469
BUY,1746928103.1329994,0.8925930813121796
BUY,1746928128.5740004,0.8929423989522457
BUY,1746928160.155001,0.8929970594066382
BUY,1746928166.5799994,0.8934265265333653
BUY,1746928180.440999,0.8929297223556042
BUY,1746928206.3420005,0.8927205815780163
BUY,1746928222.6999996,0.8926458880770207
BUY,1746928229.2110004,0.8928600408005715
BUY,1746928245.283001,0.8933966355490685
BUY,1746928262.1599998,0.8930584387648106
BUY,1746928267.7660007,0.8931129166054727
BUY,1746928274.4589999,0.8929559597837925
BUY,1746928292.89,0.8927055265176297
BUY,1746928298.5689995,0.8922228944468499
BUY,1746928304.92,0.8919488162267208
BUY,1746928318.4509997,0.8919190328884125
BUY,1746928326.4569995,0.8917100894618034
BUY,1746928331.829999,0.8918294201660156
BUY,1746928339.5870001,0.8920265507268906
BUY,1746928357.0099995,0.8921070955562592
BUY,1746928402.0399995,0.8914844352769852
BUY,1746928408.557,0.891910723002553
BUY,1746928415.0699992,0.8914526681768894
BUY,1746928429.571,0.8916348513233662
BUY,1746928436.232999,0.8916827204692364
BUY,1746928457.1809995,0.892161062078476
BUY,1746928477.6079996,0.8912673325407505
BUY,1746928485.6370006,0.8911869568693638
BUY,1746928504.8439999,0.8911522871720791
BUY,1746928533.8189998,0.8907795783150196
BUY,1746928546.6909995,0.8906750681567193
BUY,1746928554.9519987,0.8904600965547562
BUY,1746928566.6860006,0.8906021213400365
BUY,1746928573.2419996,0.8904938813763857
BUY,1746928585.263,0.8911320420372486
BUY,1746928594.171,0.8908279581385851
BUY,1746928601.259,0.8903817911463976
BUY,1746928618.448999,0.8906843981164694
BUY,1746928623.5400004,0.8906231936830282
BUY,1746928629.2829995,0.8902559478598834
BUY,1746928645.1510003,0.8897792984712124
BUY,1746928651.877,0.8899914123284817
BUY,1746928670.4229999,0.8893832150566578
BUY,1746928686.452,0.8896640775370598
BUY,1746928706.481,0.8895549937057495
BUY,1746928712.373,0.8894205291289091
BUY,1746928737.0940006,0.8896503315287828
BUY,1746928743.4329994,0.8892175536471606
BUY,1746928754.1430001,0.8889497381168604
BUY,1746928777.096,0.8890222364085912
BUY,1746928794.127,0.8886658032405377
BUY,1746928802.3240004,0.8887006863075495
BUY,1746928811.2629993,0.8889287817496061
BUY,1746928818.323999,0.8888345018047095
BUY,1746928833.7160006,0.8889968563038111
BUY,1746928863.758,0.8884193080234528
BUY,1746928885.7859995,0.888670344876051
BUY,1746928936.7789998,0.8884321563410759
BUY,1746928952.382001,0.8881188065576554
BUY,1746928957.433001,0.8878572050201893
BUY,1746928978.931,0.8879519764202833
BUY,1746928986.7040005,0.887310161562562
BUY,1746929005.671,0.8867653632926941
BUY,1746929024.0079992,0.8868193804341554
BUY,1746929065.5560005,0.8868734680581093
BUY,1746929097.639001,0.8864915996807814
BUY,1746929104.154,0.8866824278253317
BUY,1746929110.0319993,0.8865116538721323
BUY,1746929136.3309994,0.8861243384796381
BUY,1746929142.7370005,0.8860751410591603
BUY,1746929231.3530004,0.8866053443270921
BUY,1746929246.4670002,0.8860036974418163
BUY,1746929271.6770008,0.8858146653193235
BUY,1746929289.9170003,0.8856004408317805
BUY,1746929320.9820008,0.8862105661201477
BUY,1746929331.4510005,0.8861764532345533
BUY,1746929338.1419992,0.8860212418156862
BUY,1746929343.4060001,0.8854700136202573
BUY,1746929367.5089998,0.8851798955070973
BUY,1746929390.1299996,0.8852645552325249
BUY,1746929426.5570009,0.8855233688670396
BUY,1746929435.2109995,0.8850100942122936
BUY,1746929462.5549998,0.8857608525770903
